,fighter,salary,year,Unnamed: 0,first_name,last_name,height,weight,stance,wins,losses,draws,number_of_fights,full_name,gender,current_or_former_champ
2774,Sean Strickland,"$93,500 ",2016,370,Sean,Strickland,"6' 1""",185,Orthodox,24,3,0,27,Sean Strickland,m,f
2775,Sean Strickland,"$106,000 ",2017,370,Sean,Strickland,"6' 1""",185,Orthodox,24,3,0,27,Sean Strickland,m,f
2776,Sean Strickland,"$112,000 ",2018,370,Sean,Strickland,"6' 1""",185,Orthodox,24,3,0,27,Sean Strickland,m,f
2777,Sean Strickland,"$240,000 ",2020,370,Sean,Strickland,"6' 1""",185,Orthodox,24,3,0,27,Sean Strickland,m,f
2778,Zubaira Tukhugov,"$36,000 ",2014,123,Zubaira,Tukhugov,"5' 8""",145,Orthodox,20,5,1,26,Zubaira Tukhugov,m,f
2779,Zubaira Tukhugov,"$26,500 ",2015,123,Zubaira,Tukhugov,"5' 8""",145,Orthodox,20,5,1,26,Zubaira Tukhugov,m,f
2780,Zubaira Tukhugov,"$16,500 ",2016,123,Zubaira,Tukhugov,"5' 8""",145,Orthodox,20,5,1,26,Zubaira Tukhugov,m,f
2781,Zubaira Tukhugov,"$18,000 ",2019,123,Zubaira,Tukhugov,"5' 8""",145,Orthodox,20,5,1,26,Zubaira Tukhugov,m,f
2782,Zubaira Tukhugov,"$53,400 ",2020,123,Zubaira,Tukhugov,"5' 8""",145,Orthodox,20,5,1,26,Zubaira Tukhugov,m,f
2783,Igor Araujo,"$35,000 ",2014,131,Igor,Araujo,"6' 1""",170,Orthodox,25,9,0,34,Igor Araujo,m,f
2784,Igor Araujo,"$17,500 ",2015,131,Igor,Araujo,"6' 1""",170,Orthodox,25,9,0,34,Igor Araujo,m,f
2785,James Krause,"$35,000 ",2014,116,James,Krause,"6' 2""",170,Orthodox,28,9,0,37,James Krause,m,f
2786,James Krause,"$50,000 ",2015,116,James,Krause,"6' 2""",170,Orthodox,28,9,0,37,James Krause,m,f
2787,James Krause,"$39,000 ",2016,116,James,Krause,"6' 2""",170,Orthodox,28,9,0,37,James Krause,m,f
2788,James Krause,"$53,000 ",2017,116,James,Krause,"6' 2""",170,Orthodox,28,9,0,37,James Krause,m,f
2789,James Krause,"$123,000 ",2018,116,James,Krause,"6' 2""",170,Orthodox,28,9,0,37,James Krause,m,f
2790,James Krause,"$120,000 ",2019,116,James,Krause,"6' 2""",170,Orthodox,28,9,0,37,James Krause,m,f
2791,James Krause,"$166,000 ",2020,116,James,Krause,"6' 2""",170,Orthodox,28,9,0,37,James Krause,m,f
2792,Anthony Hamilton,"$34,000 ",2014,22,Anthony,Hamilton,"6' 5""",260,Orthodox,15,9,0,24,Anthony Hamilton,m,f
2793,Anthony Hamilton,"$20,000 ",2015,22,Anthony,Hamilton,"6' 5""",260,Orthodox,15,9,0,24,Anthony Hamilton,m,f
2794,Anthony Hamilton,"$78,500 ",2016,22,Anthony,Hamilton,"6' 5""",260,Orthodox,15,9,0,24,Anthony Hamilton,m,f
2795,Anthony Hamilton,"$69,000 ",2017,22,Anthony,Hamilton,"6' 5""",260,Orthodox,15,9,0,24,Anthony Hamilton,m,f
2796,Cody Gibson,"$34,000 ",2014,63,Cody,Gibson,"5' 10""",135,Orthodox,15,7,0,22,Cody Gibson,m,f
2797,Cody Gibson,"$10,000 ",2015,63,Cody,Gibson,"5' 10""",135,Orthodox,15,7,0,22,Cody Gibson,m,f
2798,Gasan Umalatov,"$34,000 ",2014,6,Gasan,Umalatov,"5' 11""",170,Orthodox,17,4,2,23,Gasan Umalatov,m,f
2799,Gasan Umalatov,"$14,500 ",2015,6,Gasan,Umalatov,"5' 11""",170,Orthodox,17,4,2,23,Gasan Umalatov,m,f
2800,Leslie Smith,"$34,000 ",2014,258,Leslie,Smith,"5' 9""",135,Orthodox,10,7,1,18,Leslie Smith,f,f
2801,Leslie Smith,"$43,000 ",2016,258,Leslie,Smith,"5' 9""",135,Orthodox,10,7,1,18,Leslie Smith,f,f
2802,Leslie Smith,"$59,000 ",2017,258,Leslie,Smith,"5' 9""",135,Orthodox,10,7,1,18,Leslie Smith,f,f
2803,Leslie Smith,"$62,000 ",2018,258,Leslie,Smith,"5' 9""",135,Orthodox,10,7,1,18,Leslie Smith,f,f
2804,Luke Zachrich,"$34,000 ",2014,0,Luke,Zachrich,"6' 2""",185,Orthodox,14,4,0,18,Luke Zachrich,m,f
2805,Sarah Kaufman,"$34,000 ",2014,27,Sarah,Kaufman,"5' 5""",135,Orthodox,18,4,0,22,Sarah Kaufman,f,f
2806,Sarah Kaufman,"$49,000 ",2015,27,Sarah,Kaufman,"5' 5""",135,Orthodox,18,4,0,22,Sarah Kaufman,f,f
2807,Vik Grujic,"$34,000 ",2014,185,Vik,Grujic,"5' 11""",170,Orthodox,6,6,0,12,Vik Grujic,m,f
2808,Vik Grujic,"$10,000 ",2015,185,Vik,Grujic,"5' 11""",170,Orthodox,6,6,0,12,Vik Grujic,m,f
2809,Yosdenis Cedeno,"$34,000 ",2014,86,Yosdenis,Cedeno,"5' 8""",155,Orthodox,10,6,1,17,Yosdenis Cedeno,m,f
2810,Yosdenis Cedeno,"$15,500 ",2015,86,Yosdenis,Cedeno,"5' 8""",155,Orthodox,10,6,1,17,Yosdenis Cedeno,m,f
2811,Alex Garcia,"$32,000 ",2014,32,Alex,Garcia,"5' 9""",170,Orthodox,15,6,0,21,Alex Garcia,m,f
2812,Alex Garcia,"$32,500 ",2015,32,Alex,Garcia,"5' 9""",170,Orthodox,15,6,0,21,Alex Garcia,m,f
2813,Alex Garcia,"$111,500 ",2016,32,Alex,Garcia,"5' 9""",170,Orthodox,15,6,0,21,Alex Garcia,m,f
2814,Alex Garcia,"$103,000 ",2017,32,Alex,Garcia,"5' 9""",170,Orthodox,15,6,0,21,Alex Garcia,m,f
2815,Alex Garcia,"$76,000 ",2018,32,Alex,Garcia,"5' 9""",170,Orthodox,15,6,0,21,Alex Garcia,m,f
2816,Marcos Rogerio de Lima,"$32,000 ",2014,142,Marcos,Rogerio de Lima,"6' 1""",253,Orthodox,19,8,1,28,Marcos Rogerio de Lima,m,f
2817,Marcos Rogerio de Lima,"$14,500 ",2015,142,Marcos,Rogerio de Lima,"6' 1""",253,Orthodox,19,8,1,28,Marcos Rogerio de Lima,m,f
2818,Marcos Rogerio de Lima,"$43,000 ",2016,142,Marcos,Rogerio de Lima,"6' 1""",253,Orthodox,19,8,1,28,Marcos Rogerio de Lima,m,f
2819,Marcos Rogerio de Lima,"$46,400 ",2017,142,Marcos,Rogerio de Lima,"6' 1""",253,Orthodox,19,8,1,28,Marcos Rogerio de Lima,m,f
2820,Marcos Rogerio de Lima,"$37,000 ",2018,142,Marcos,Rogerio de Lima,"6' 1""",253,Orthodox,19,8,1,28,Marcos Rogerio de Lima,m,f
2821,Marcos Rogerio de Lima,"$23,000 ",2019,142,Marcos,Rogerio de Lima,"6' 1""",253,Orthodox,19,8,1,28,Marcos Rogerio de Lima,m,f
2822,Marcos Rogerio de Lima,"$83,000 ",2020,142,Marcos,Rogerio de Lima,"6' 1""",253,Orthodox,19,8,1,28,Marcos Rogerio de Lima,m,f
2823,Anthony Rocco Martin,"$32,000 ",2014,89,Anthony Rocco,Martin,"6' 0""",170,Orthodox,17,6,0,23,Anthony Rocco Martin,m,f
2824,Anthony Rocco Martin,"$10,000 ",2015,89,Anthony Rocco,Martin,"6' 0""",170,Orthodox,17,6,0,23,Anthony Rocco Martin,m,f
2825,Anthony Rocco Martin,"$12,500 ",2016,89,Anthony Rocco,Martin,"6' 0""",170,Orthodox,17,6,0,23,Anthony Rocco Martin,m,f
2826,Anthony Rocco Martin,"$63,000 ",2017,89,Anthony Rocco,Martin,"6' 0""",170,Orthodox,17,6,0,23,Anthony Rocco Martin,m,f
2827,Anthony Rocco Martin,"$183,000 ",2018,89,Anthony Rocco,Martin,"6' 0""",170,Orthodox,17,6,0,23,Anthony Rocco Martin,m,f
2828,Anthony Rocco Martin,"$226,000 ",2019,89,Anthony Rocco,Martin,"6' 0""",170,Orthodox,17,6,0,23,Anthony Rocco Martin,m,f
2829,Anthony Rocco Martin,"$58,000 ",2020,89,Anthony Rocco,Martin,"6' 0""",170,Orthodox,17,6,0,23,Anthony Rocco Martin,m,f
2830,Antonio Carlos Junior,"$31,000 ",2014,48,Antonio,Carlos Junior,"6' 2""",185,Orthodox,11,5,0,16,Antonio Carlos Junior,m,f
2831,Antonio Carlos Junior,"$55,500 ",2015,48,Antonio,Carlos Junior,"6' 2""",185,Orthodox,11,5,0,16,Antonio Carlos Junior,m,f
2832,Antonio Carlos Junior,"$94,000 ",2016,48,Antonio,Carlos Junior,"6' 2""",185,Orthodox,11,5,0,16,Antonio Carlos Junior,m,f
2833,Antonio Carlos Junior,"$114,000 ",2017,48,Antonio,Carlos Junior,"6' 2""",185,Orthodox,11,5,0,16,Antonio Carlos Junior,m,f
2834,Antonio Carlos Junior,"$85,000 ",2018,48,Antonio,Carlos Junior,"6' 2""",185,Orthodox,11,5,0,16,Antonio Carlos Junior,m,f
2835,Antonio Carlos Junior,"$104,000 ",2019,48,Antonio,Carlos Junior,"6' 2""",185,Orthodox,11,5,0,16,Antonio Carlos Junior,m,f
2836,Eddie Gordon,"$31,000 ",2014,123,Eddie,Gordon,"6' 0""",185,Orthodox,8,4,0,12,Eddie Gordon,m,f
2837,Eddie Gordon,"$30,000 ",2015,123,Eddie,Gordon,"6' 0""",185,Orthodox,8,4,0,12,Eddie Gordon,m,f
2838,Chris Holdsworth,"$30,000 ",2014,136,Chris,Holdsworth,"5' 11""",135,,6,0,0,6,Chris Holdsworth,m,f
2839,Daniel Sarafian,"$30,000 ",2014,84,Daniel,Sarafian,"5' 9""",185,Orthodox,10,6,0,16,Daniel Sarafian,m,f
2840,Daniel Sarafian,"$17,000 ",2016,84,Daniel,Sarafian,"5' 9""",185,Orthodox,10,6,0,16,Daniel Sarafian,m,f
2841,Henry Cejudo,"$30,000 ",2014,87,Henry,Cejudo,"5' 4""",135,Orthodox,16,2,0,18,Henry Cejudo,m,t
2842,Henry Cejudo,"$115,500 ",2015,87,Henry,Cejudo,"5' 4""",135,Orthodox,16,2,0,18,Henry Cejudo,m,t
2843,Henry Cejudo,"$145,000 ",2016,87,Henry,Cejudo,"5' 4""",135,Orthodox,16,2,0,18,Henry Cejudo,m,t
2844,Henry Cejudo,"$230,000 ",2017,87,Henry,Cejudo,"5' 4""",135,Orthodox,16,2,0,18,Henry Cejudo,m,t
2845,Henry Cejudo,"$180,000 ",2018,87,Henry,Cejudo,"5' 4""",135,Orthodox,16,2,0,18,Henry Cejudo,m,t
2846,Henry Cejudo,"$880,000 ",2019,87,Henry,Cejudo,"5' 4""",135,Orthodox,16,2,0,18,Henry Cejudo,m,t
2847,Henry Cejudo,"$390,000 ",2020,87,Henry,Cejudo,"5' 4""",135,Orthodox,16,2,0,18,Henry Cejudo,m,t
2848,Raquel Pennington,"$30,000 ",2014,78,Raquel,Pennington,"5' 7""",135,Orthodox,12,9,0,21,Raquel Pennington,f,f
2849,Raquel Pennington,"$82,500 ",2015,78,Raquel,Pennington,"5' 7""",135,Orthodox,12,9,0,21,Raquel Pennington,f,f
2850,Raquel Pennington,"$153,000 ",2016,78,Raquel,Pennington,"5' 7""",135,Orthodox,12,9,0,21,Raquel Pennington,f,f
2851,Raquel Pennington,"$157,400 ",2018,78,Raquel,Pennington,"5' 7""",135,Orthodox,12,9,0,21,Raquel Pennington,f,f
2852,Raquel Pennington,"$61,000 ",2019,78,Raquel,Pennington,"5' 7""",135,Orthodox,12,9,0,21,Raquel Pennington,f,f
2853,Raquel Pennington,"$204,000 ",2020,78,Raquel,Pennington,"5' 7""",135,Orthodox,12,9,0,21,Raquel Pennington,f,f
2854,Tom Niinimaki,"$30,000 ",2014,63,Tom,Niinimaki,"5' 9""",145,Orthodox,22,8,1,31,Tom Niinimaki,m,f
2855,Yan Cabral,"$30,000 ",2014,0,Yan,Cabral,"5' 11""",155,Orthodox,13,3,0,16,Yan Cabral,m,f
2856,Yan Cabral,"$14,500 ",2015,0,Yan,Cabral,"5' 11""",155,Orthodox,13,3,0,16,Yan Cabral,m,f
2857,Yan Cabral,"$14,500 ",2016,0,Yan,Cabral,"5' 11""",155,Orthodox,13,3,0,16,Yan Cabral,m,f
2858,Thiago Santos,"$27,600 ",2014,74,Thiago,Santos,"6' 2""",205,Orthodox,22,9,0,31,Thiago Santos,m,f
2859,Thiago Santos,"$151,000 ",2015,74,Thiago,Santos,"6' 2""",205,Orthodox,22,9,0,31,Thiago Santos,m,f
2860,Thiago Santos,"$115,000 ",2016,74,Thiago,Santos,"6' 2""",205,Orthodox,22,9,0,31,Thiago Santos,m,f
2861,Thiago Santos,"$279,000 ",2017,74,Thiago,Santos,"6' 2""",205,Orthodox,22,9,0,31,Thiago Santos,m,f
2862,Thiago Santos,"$648,000 ",2018,74,Thiago,Santos,"6' 2""",205,Orthodox,22,9,0,31,Thiago Santos,m,f
2863,Thiago Santos,"$560,000 ",2019,74,Thiago,Santos,"6' 2""",205,Orthodox,22,9,0,31,Thiago Santos,m,f
2864,Thiago Santos,"$95,000 ",2020,74,Thiago,Santos,"6' 2""",205,Orthodox,22,9,0,31,Thiago Santos,m,f
2865,Bruno Santos,"$26,000 ",2014,75,Bruno,Santos,"5' 9""",185,Orthodox,15,2,0,17,Bruno Santos,m,f
2866,Claudia Gadelha,"$26,000 ",2014,2,Claudia,Gadelha,"5' 4""",115,Orthodox,18,5,0,23,Claudia Gadelha,f,f
2867,Claudia Gadelha,"$26,500 ",2015,2,Claudia,Gadelha,"5' 4""",115,Orthodox,18,5,0,23,Claudia Gadelha,f,f
2868,Claudia Gadelha,"$232,500 ",2016,2,Claudia,Gadelha,"5' 4""",115,Orthodox,18,5,0,23,Claudia Gadelha,f,f
2869,Claudia Gadelha,"$190,500 ",2017,2,Claudia,Gadelha,"5' 4""",115,Orthodox,18,5,0,23,Claudia Gadelha,f,f
2870,Claudia Gadelha,"$99,000 ",2018,2,Claudia,Gadelha,"5' 4""",115,Orthodox,18,5,0,23,Claudia Gadelha,f,f
2871,Claudia Gadelha,"$107,000 ",2019,2,Claudia,Gadelha,"5' 4""",115,Orthodox,18,5,0,23,Claudia Gadelha,f,f
2872,Claudia Gadelha,"$233,000 ",2020,2,Claudia,Gadelha,"5' 4""",115,Orthodox,18,5,0,23,Claudia Gadelha,f,f
2873,Dan Hooker,"$26,000 ",2014,157,Dan,Hooker,"6' 0""",155,Switch,21,11,0,32,Dan Hooker,m,f
2874,Dan Hooker,"$84,500 ",2015,157,Dan,Hooker,"6' 0""",155,Switch,21,11,0,32,Dan Hooker,m,f
2875,Dan Hooker,"$45,500 ",2016,157,Dan,Hooker,"6' 0""",155,Switch,21,11,0,32,Dan Hooker,m,f
2876,Dan Hooker,"$152,000 ",2017,157,Dan,Hooker,"6' 0""",155,Switch,21,11,0,32,Dan Hooker,m,f
2877,Dan Hooker,"$207,000 ",2018,157,Dan,Hooker,"6' 0""",155,Switch,21,11,0,32,Dan Hooker,m,f
2878,Dan Hooker,"$380,000 ",2019,157,Dan,Hooker,"6' 0""",155,Switch,21,11,0,32,Dan Hooker,m,f
2879,Dan Hooker,"$400,000 ",2020,157,Dan,Hooker,"6' 0""",155,Switch,21,11,0,32,Dan Hooker,m,f
2880,Hans Stringer,"$26,000 ",2014,372,Hans,Stringer,"6' 3""",205,Orthodox,22,8,3,33,Hans Stringer,m,f
2881,Hans Stringer,"$14,500 ",2015,372,Hans,Stringer,"6' 3""",205,Orthodox,22,8,3,33,Hans Stringer,m,f
2882,Jason Saggo,"$26,000 ",2014,8,Jason,Saggo,"5' 11""",155,Orthodox,12,4,0,16,Jason Saggo,m,f
2883,Jason Saggo,"$65,500 ",2016,8,Jason,Saggo,"5' 11""",155,Orthodox,12,4,0,16,Jason Saggo,m,f
2884,Jason Saggo,"$19,000 ",2017,8,Jason,Saggo,"5' 11""",155,Orthodox,12,4,0,16,Jason Saggo,m,f
2885,Joe Ellenberger,"$26,000 ",2014,28,Joe,Ellenberger,"5' 9""",155,Orthodox,15,2,0,17,Joe Ellenberger,m,f
2886,Li Jingliang,"$26,000 ",2014,101,Li,Jingliang,"6' 0""",170,Orthodox,18,7,0,25,Li Jingliang,m,f
2887,Li Jingliang,"$34,500 ",2015,101,Li,Jingliang,"6' 0""",170,Orthodox,18,7,0,25,Li Jingliang,m,f
2888,Li Jingliang,"$26,500 ",2016,101,Li,Jingliang,"6' 0""",170,Orthodox,18,7,0,25,Li Jingliang,m,f
2889,Li Jingliang,"$211,000 ",2017,101,Li,Jingliang,"6' 0""",170,Orthodox,18,7,0,25,Li Jingliang,m,f
2890,Li Jingliang,"$224,000 ",2018,101,Li,Jingliang,"6' 0""",170,Orthodox,18,7,0,25,Li Jingliang,m,f
2891,Li Jingliang,"$103,000 ",2019,101,Li,Jingliang,"6' 0""",170,Orthodox,18,7,0,25,Li Jingliang,m,f
2892,Li Jingliang,"$74,000 ",2020,101,Li,Jingliang,"6' 0""",170,Orthodox,18,7,0,25,Li Jingliang,m,f
2893,Nick Hein,"$26,000 ",2014,72,Nick,Hein,"5' 6""",155,Southpaw,14,5,0,19,Nick Hein,m,f
2894,Nick Hein,"$54,500 ",2015,72,Nick,Hein,"5' 6""",155,Southpaw,14,5,0,19,Nick Hein,m,f
2895,Nick Hein,"$34,500 ",2016,72,Nick,Hein,"5' 6""",155,Southpaw,14,5,0,19,Nick Hein,m,f
2896,Nick Hein,"$46,000 ",2018,72,Nick,Hein,"5' 6""",155,Southpaw,14,5,0,19,Nick Hein,m,f
2897,Nick Hein,"$23,000 ",2019,72,Nick,Hein,"5' 6""",155,Southpaw,14,5,0,19,Nick Hein,m,f
2898,Richie Vaculik,"$26,000 ",2014,0,Richie,Vaculik,"5' 6""",125,Orthodox,10,4,0,14,Richie Vaculik,m,f
2899,Richie Vaculik,"$14,500 ",2015,0,Richie,Vaculik,"5' 6""",125,Orthodox,10,4,0,14,Richie Vaculik,m,f
2900,Zak Cummings,"$26,000 ",2014,236,Zak,Cummings,"6' 0""",185,Southpaw,24,7,0,31,Zak Cummings,m,f
2901,Zak Cummings,"$26,500 ",2015,236,Zak,Cummings,"6' 0""",185,Southpaw,24,7,0,31,Zak Cummings,m,f
2902,Zak Cummings,"$85,300 ",2016,236,Zak,Cummings,"6' 0""",185,Southpaw,24,7,0,31,Zak Cummings,m,f
2903,Zak Cummings,"$41,000 ",2017,236,Zak,Cummings,"6' 0""",185,Southpaw,24,7,0,31,Zak Cummings,m,f
2904,Zak Cummings,"$97,000 ",2018,236,Zak,Cummings,"6' 0""",185,Southpaw,24,7,0,31,Zak Cummings,m,f
2905,Zak Cummings,"$115,000 ",2019,236,Zak,Cummings,"6' 0""",185,Southpaw,24,7,0,31,Zak Cummings,m,f
2906,Zak Cummings,"$76,000 ",2020,236,Zak,Cummings,"6' 0""",185,Southpaw,24,7,0,31,Zak Cummings,m,f
2907,Rose Namajunas,"$25,000 ",2014,17,Rose,Namajunas,"5' 5""",115,Orthodox,12,4,0,16,Rose Namajunas,f,t
2908,Rose Namajunas,"$211,000 ",2015,17,Rose,Namajunas,"5' 5""",115,Orthodox,12,4,0,16,Rose Namajunas,f,t
2909,Rose Namajunas,"$187,000 ",2016,17,Rose,Namajunas,"5' 5""",115,Orthodox,12,4,0,16,Rose Namajunas,f,t
2910,Rose Namajunas,"$322,500 ",2017,17,Rose,Namajunas,"5' 5""",115,Orthodox,12,4,0,16,Rose Namajunas,f,t
2911,Rose Namajunas,"$240,000 ",2018,17,Rose,Namajunas,"5' 5""",115,Orthodox,12,4,0,16,Rose Namajunas,f,t
2912,Rose Namajunas,"$195,000 ",2019,17,Rose,Namajunas,"5' 5""",115,Orthodox,12,4,0,16,Rose Namajunas,f,t
2913,Rose Namajunas,"$160,000 ",2020,17,Rose,Namajunas,"5' 5""",115,Orthodox,12,4,0,16,Rose Namajunas,f,t
2914,Akbarh Arreola,"$24,000 ",2014,142,Akbarh,Arreola,"5' 10""",155,Southpaw,23,11,1,35,Akbarh Arreola,m,f
2915,Akbarh Arreola,"$24,500 ",2015,142,Akbarh,Arreola,"5' 10""",155,Southpaw,23,11,1,35,Akbarh Arreola,m,f
2916,Andre Fili,"$24,000 ",2014,41,Andre,Fili,"5' 11""",145,Orthodox,21,8,0,29,Andre Fili,m,f
2917,Andre Fili,"$86,500 ",2015,41,Andre,Fili,"5' 11""",145,Orthodox,21,8,0,29,Andre Fili,m,f
2918,Andre Fili,"$64,700 ",2016,41,Andre,Fili,"5' 11""",145,Orthodox,21,8,0,29,Andre Fili,m,f
2919,Andre Fili,"$82,000 ",2017,41,Andre,Fili,"5' 11""",145,Orthodox,21,8,0,29,Andre Fili,m,f
2920,Andre Fili,"$95,000 ",2018,41,Andre,Fili,"5' 11""",145,Orthodox,21,8,0,29,Andre Fili,m,f
2921,Andre Fili,"$224,000 ",2019,41,Andre,Fili,"5' 11""",145,Orthodox,21,8,0,29,Andre Fili,m,f
2922,Andre Fili,"$260,000 ",2020,41,Andre,Fili,"5' 11""",145,Orthodox,21,8,0,29,Andre Fili,m,f
2923,Anthony Birchak,"$24,000 ",2014,112,Anthony,Birchak,"5' 8""",135,Orthodox,16,8,0,24,Anthony Birchak,m,f
2924,Anthony Birchak,"$34,500 ",2015,112,Anthony,Birchak,"5' 8""",135,Orthodox,16,8,0,24,Anthony Birchak,m,f
2925,Anthony Birchak,"$26,500 ",2016,112,Anthony,Birchak,"5' 8""",135,Orthodox,16,8,0,24,Anthony Birchak,m,f
2926,Anthony Birchak,"$18,000 ",2020,112,Anthony,Birchak,"5' 8""",135,Orthodox,16,8,0,24,Anthony Birchak,m,f
2927,Clay Collard,"$24,000 ",2014,159,Clay,Collard,"5' 11""",145,Orthodox,14,7,0,21,Clay Collard,m,f
2928,Clay Collard,"$22,500 ",2015,159,Clay,Collard,"5' 11""",145,Orthodox,14,7,0,21,Clay Collard,m,f
2929,David Michaud,"$24,000 ",2014,214,David,Michaud,"5' 9""",155,Orthodox,11,3,0,14,David Michaud,m,f
2930,David Michaud,"$10,000 ",2015,214,David,Michaud,"5' 9""",155,Orthodox,11,3,0,14,David Michaud,m,f
2931,Dhiego Lima,"$24,000 ",2014,112,Dhiego,Lima,"6' 2""",170,Orthodox,17,9,0,26,Dhiego Lima,m,f
2932,Dhiego Lima,"$20,000 ",2015,112,Dhiego,Lima,"6' 2""",170,Orthodox,17,9,0,26,Dhiego Lima,m,f
2933,Dhiego Lima,"$17,500 ",2017,112,Dhiego,Lima,"6' 2""",170,Orthodox,17,9,0,26,Dhiego Lima,m,f
2934,Dhiego Lima,"$55,000 ",2018,112,Dhiego,Lima,"6' 2""",170,Orthodox,17,9,0,26,Dhiego Lima,m,f
2935,Dhiego Lima,"$82,000 ",2019,112,Dhiego,Lima,"6' 2""",170,Orthodox,17,9,0,26,Dhiego Lima,m,f
2936,Drew Dober,"$24,000 ",2014,115,Drew,Dober,"5' 8""",155,Southpaw,23,11,0,34,Drew Dober,m,f
2937,Drew Dober,"$33,000 ",2015,115,Drew,Dober,"5' 8""",155,Southpaw,23,11,0,34,Drew Dober,m,f
2938,Drew Dober,"$119,000 ",2016,115,Drew,Dober,"5' 8""",155,Southpaw,23,11,0,34,Drew Dober,m,f
2939,Drew Dober,"$49,000 ",2017,115,Drew,Dober,"5' 8""",155,Southpaw,23,11,0,34,Drew Dober,m,f
2940,Drew Dober,"$165,000 ",2018,115,Drew,Dober,"5' 8""",155,Southpaw,23,11,0,34,Drew Dober,m,f
2941,Drew Dober,"$104,000 ",2019,115,Drew,Dober,"5' 8""",155,Southpaw,23,11,0,34,Drew Dober,m,f
2942,Drew Dober,"$286,000 ",2020,115,Drew,Dober,"5' 8""",155,Southpaw,23,11,0,34,Drew Dober,m,f
2943,Jessica Eye,"$24,000 ",2014,81,Jessica,Eye,"5' 6""",125,Orthodox,15,10,0,25,Jessica Eye,f,f
2944,Jessica Eye,"$29,000 ",2015,81,Jessica,Eye,"5' 6""",125,Orthodox,15,10,0,25,Jessica Eye,f,f
2945,Jessica Eye,"$60,000 ",2016,81,Jessica,Eye,"5' 6""",125,Orthodox,15,10,0,25,Jessica Eye,f,f
2946,Jessica Eye,"$25,000 ",2017,81,Jessica,Eye,"5' 6""",125,Orthodox,15,10,0,25,Jessica Eye,f,f
2947,Jessica Eye,"$182,000 ",2018,81,Jessica,Eye,"5' 6""",125,Orthodox,15,10,0,25,Jessica Eye,f,f
2948,Jessica Eye,"$221,600 ",2019,81,Jessica,Eye,"5' 6""",125,Orthodox,15,10,0,25,Jessica Eye,f,f
2949,Jessica Eye,"$48,250 ",2020,81,Jessica,Eye,"5' 6""",125,Orthodox,15,10,0,25,Jessica Eye,f,f
2950,Juliana Lima,"$24,000 ",2014,111,Juliana,Lima,"5' 5""",115,Orthodox,9,5,0,14,Juliana Lima,f,f
2951,Juliana Lima,"$24,000 ",2015,111,Juliana,Lima,"5' 5""",115,Orthodox,9,5,0,14,Juliana Lima,f,f
2952,Juliana Lima,"$47,000 ",2016,111,Juliana,Lima,"5' 5""",115,Orthodox,9,5,0,14,Juliana Lima,f,f
2953,Juliana Lima,"$22,000 ",2017,111,Juliana,Lima,"5' 5""",115,Orthodox,9,5,0,14,Juliana Lima,f,f
2954,Juliana Lima,"$22,000 ",2018,111,Juliana,Lima,"5' 5""",115,Orthodox,9,5,0,14,Juliana Lima,f,f
2955,Krzysztof Jotko,"$24,000 ",2014,94,Krzysztof,Jotko,"6' 1""",185,Southpaw,23,5,0,28,Krzysztof Jotko,m,f
2956,Krzysztof Jotko,"$26,500 ",2015,94,Krzysztof,Jotko,"6' 1""",185,Southpaw,23,5,0,28,Krzysztof Jotko,m,f
2957,Krzysztof Jotko,"$153,500 ",2016,94,Krzysztof,Jotko,"6' 1""",185,Southpaw,23,5,0,28,Krzysztof Jotko,m,f
2958,Krzysztof Jotko,"$50,000 ",2017,94,Krzysztof,Jotko,"6' 1""",185,Southpaw,23,5,0,28,Krzysztof Jotko,m,f
2959,Krzysztof Jotko,"$41,000 ",2018,94,Krzysztof,Jotko,"6' 1""",185,Southpaw,23,5,0,28,Krzysztof Jotko,m,f
2960,Krzysztof Jotko,"$168,000 ",2019,94,Krzysztof,Jotko,"6' 1""",185,Southpaw,23,5,0,28,Krzysztof Jotko,m,f
2961,Krzysztof Jotko,"$118,000 ",2020,94,Krzysztof,Jotko,"6' 1""",185,Southpaw,23,5,0,28,Krzysztof Jotko,m,f
2962,Masanori Kanehara,"$24,000 ",2014,11,Masanori,Kanehara,"5' 7""",135,Orthodox,26,12,5,43,Masanori Kanehara,m,f
2963,Masanori Kanehara,"$16,500 ",2015,11,Masanori,Kanehara,"5' 7""",135,Orthodox,26,12,5,43,Masanori Kanehara,m,f
2964,Masanori Kanehara,"$16,500 ",2016,11,Masanori,Kanehara,"5' 7""",135,Orthodox,26,12,5,43,Masanori Kanehara,m,f
2965,Mike Rhodes,"$24,000 ",2014,62,Mike,Rhodes,"6' 1""",170,Orthodox,10,5,0,15,Mike Rhodes,m,f
2966,Neil Seery,"$24,000 ",2014,134,Neil,Seery,"5' 4""",125,Orthodox,16,13,0,29,Neil Seery,m,f
2967,Neil Seery,"$114,000 ",2015,134,Neil,Seery,"5' 4""",125,Orthodox,16,13,0,29,Neil Seery,m,f
2968,Neil Seery,"$33,000 ",2016,134,Neil,Seery,"5' 4""",125,Orthodox,16,13,0,29,Neil Seery,m,f
2969,Neil Seery,"$19,000 ",2017,134,Neil,Seery,"5' 4""",125,Orthodox,16,13,0,29,Neil Seery,m,f
2970,Richard Walsh,"$24,000 ",2014,17,Richard,Walsh,"6' 0""",170,Orthodox,9,5,0,14,Richard Walsh,m,f
